,text,time,labels
400,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 13:38,1
411,没觉得这有什么所谓的不好，向看了言论伤心的道歉。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。也不全是吧？不过大部分人都这样。 ,2023-12-09 13:37,1
445,【：没觉得这有什么所谓的不好】近日，一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是 【：没觉得这有什么所谓的不好】近日，一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！（梨视频）,2023-12-09 13:33,1
461,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。,2023-12-09 13:30,1
463,【：服务业没什么不好，我也在舔】近日，网红考研名师张雪峰称，所有文科都叫服务业，总结起来就是“舔”，引发网友热议。12月9日，张雪峰发文回应：“我是不是又说错话，对不起，对不起，我给大家笑一个！你们觉得哪个笑好看，我以后就怎么笑。 【：服务业没什么不好，我也在舔】近日，网红考研名师张雪峰称，所有文科都叫服务业，总结起来就是“舔”，引发网友热议。12月9日，张雪峰发文回应：“我是不是又说错话，对不起，对不起，我给大家笑一个！你们觉得哪个笑好看，我以后就怎么笑。你看，我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！”并在评论区表示“做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业，你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后再选择。非要恶意解读的。看了我的言论伤心了的，我向您们道歉。”随后，张雪峰晒出一张穿着道歉字样的衣服称，“为了诚挚的表达歉意，今天穿这个衣服出门。”,2023-12-09 13:30,1
477,【：自己也在舔，没觉得这有什么所谓的不好】近日，网红考研名师张雪峰表示，所有文科都叫服务业，总结起来就是“舔”，引发热议。不少网友纷纷表示说得太对了，自己瞬间破防了。中国人民大学公共管理学院教授马亮表示，文科没那么“水”，文理科融合教育也成主流。9日，张 【：自己也在舔，没觉得这有什么所谓的不好】近日，网红考研名师张雪峰表示，所有文科都叫服务业，总结起来就是“舔”，引发热议。不少网友纷纷表示说得太对了，自己瞬间破防了。中国人民大学公共管理学院教授马亮表示，文科没那么“水”，文理科融合教育也成主流。9日，张雪峰回应称，“我是不是又说错话了，对不起，对不起，我给大家笑一个……你看，我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！”,2023-12-09 13:28,1
489,张雪峰又上热搜了，因为在直播中张雪峰称：所有文科都叫服务业，总结起来就是“舔”。后来他又回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！然后还穿了一件 我错 张雪峰又上热搜了，因为在直播中张雪峰称：所有文科都叫服务业，总结起来就是“舔”。后来他又回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！然后还穿了一件 我错了我道歉 的T恤，图三，为了方便大家看清这几个字，我把图片镜像反转了一下。,2023-12-09 13:26,1
492,【：没觉得这有什么所谓的不好】近日，一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是 【：没觉得这有什么所谓的不好】近日，一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！,2023-12-09 13:25,1
521,【：没觉得这有什么所谓的不好】近日，一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是 【：没觉得这有什么所谓的不好】近日，一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！,2023-12-09 13:18,1
539,【：没觉得这有什么所谓的不好】近日，话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我 【：没觉得这有什么所谓的不好】近日，话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！,2023-12-09 13:12,1
541,【】近日，网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”，引发热议。12月9日，回应称：“我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！” 随后其在 【】近日，网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”，引发热议。12月9日，回应称：“我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！” 随后其在评论区表示，做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业，你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的。看了我的言论伤心了的，我向您们道歉。（澎湃新闻）,2023-12-09 15:00,1
586,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。我觉得吧，说是服务业也还好，主要是这个“舔”，太刺激啦【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。我觉得吧，说是服务业也还好，主要是这个“舔”，太刺激啦,2023-12-09 14:57,1
593,【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！ 【：没觉得这有什么所谓的不好，向看了言论伤心的道歉】近日，“张雪峰称文科都是服务业”一话题引发网友热议。网红考研名师张雪峰称：所有文科都叫服务业，总结起来就是“舔”。12月9日，发文回应称： 我是不是又说错话了，对不起，对不起，我给大家笑一个！我在干嘛，我也在舔。可是我没觉得这有什么所谓的不好啊！！！此后，他又在评论区表示， 做服务业没有不好，可是有的人心里过不去这道坎，我能过去，我就做服务业。你过不去，你就不适合做服务业。我是提醒以为某些专业高大上的人，他的本质，尤其是从业初期阶段要了解后在选择。非要恶意解读的，看了我的言论伤心了的，我向您们道歉。via梨视频,2023-12-09 14:56,1
